date,prcp,tobs
2010-03-11,0.19000000000000003,70.83333333333333
2010-03-12,0.03,69.375
2010-03-13,0.021666666666666667,71.33333333333333
2010-03-14,0.015000000000000001,71.625
2010-03-15,0.1975,68.25
2010-03-16,0.6216666666666667,67.83333333333333
2010-03-17,0.32666666666666666,65.83333333333333
2010-03-18,0.3614285714285714,67.0
2010-03-19,0.06333333333333334,67.5
2010-03-20,0.03166666666666667,69.0
2010-03-21,0.15,70.14285714285714
2010-03-22,0.0,70.0
2010-03-23,0.0014285714285714286,67.85714285714286
2010-03-24,0.021428571428571432,72.57142857142857
2010-03-25,0.11166666666666665,70.83333333333333
2010-03-26,0.18333333333333335,70.66666666666667
2010-03-27,0.004285714285714286,73.14285714285714
2010-03-28,0.008571428571428572,73.28571428571429
2010-03-29,0.02125,71.25
2010-03-30,0.07875,71.375
2010-03-31,0.02,71.28571428571429
2010-04-01,0.018571428571428572,72.14285714285714
2010-04-02,0.054285714285714284,72.28571428571429
2010-04-03,0.2885714285714286,71.85714285714286
2010-04-04,0.5800000000000001,69.85714285714286
2010-04-05,0.48875,70.625
2010-04-06,0.31875000000000003,70.625
2010-04-07,1.1871428571428573,70.57142857142857
2010-04-08,0.26375,72.875
2010-04-09,0.20125,70.375
2010-04-10,0.08857142857142859,73.42857142857143
2010-04-11,0.17142857142857143,72.0
2010-04-12,0.0071428571428571435,69.14285714285714
2010-04-13,0.16571428571428573,69.71428571428571
2010-04-14,0.037142857142857144,68.14285714285714
2010-04-15,0.0,67.42857142857143
2010-04-16,0.02,65.85714285714286
2010-04-17,0.01375,69.0
2010-04-18,0.02875,70.0
2010-04-19,0.002857142857142857,71.14285714285714
2010-04-20,0.15714285714285717,70.57142857142857
2010-04-21,0.06714285714285714,71.57142857142857
2010-04-22,0.09571428571428574,72.28571428571429
2010-04-23,0.09000000000000001,70.42857142857143
2010-04-24,0.045,74.125
2010-04-25,0.01125,75.625
2010-04-26,0.0,72.25
2010-04-27,0.005,72.33333333333333
2010-04-28,0.10285714285714286,72.85714285714286
2010-04-29,0.24833333333333332,71.83333333333333
2010-04-30,0.16714285714285712,72.85714285714286
2010-05-01,0.15625,73.375
2010-05-02,0.10375,71.75
2010-05-03,0.6687500000000001,71.375
2010-05-04,0.06555555555555555,73.22222222222223
2010-05-05,0.007777777777777777,74.0
2010-05-06,0.0125,73.875
2010-05-07,0.09,71.42857142857143
2010-05-08,0.025000000000000005,76.5
2010-05-09,0.03125,75.0
2010-05-10,0.07222222222222223,73.55555555555556
2010-05-11,0.0175,73.5
2010-05-12,0.02857142857142857,75.0
2010-05-13,0.0642857142857143,74.0
2010-05-14,0.0022222222222222222,74.55555555555556
2010-05-15,0.08571428571428573,72.57142857142857
2010-05-16,0.1357142857142857,73.42857142857143
2010-05-17,0.021249999999999998,73.875
2010-05-18,0.0,74.75
2010-05-19,0.0,74.0
2010-05-20,0.23571428571428574,72.57142857142857
2010-05-21,0.13428571428571429,73.0
2010-05-22,0.036250000000000004,75.875
2010-05-23,0.16142857142857145,73.0
2010-05-24,0.08857142857142856,73.71428571428571
2010-05-25,0.15777777777777777,73.77777777777777
2010-05-26,0.07555555555555556,74.22222222222223
2010-05-27,0.00625,73.625
2010-05-28,0.0,72.42857142857143
2010-05-29,0.162,75.6
2010-05-30,0.01,75.0
2010-05-31,0.01,77.0
2010-06-01,0.018750000000000003,74.125
2010-06-02,0.007777777777777778,74.55555555555556
2010-06-03,0.02666666666666667,74.44444444444444
2010-06-04,0.0011111111111111111,72.88888888888889
2010-06-05,0.01125,76.0
2010-06-06,0.01625,76.0
2010-06-07,0.09,74.25
2010-06-08,0.035,75.625
2010-06-09,0.0,76.375
2010-06-10,0.0025,75.75
2010-06-11,0.0,78.0
2010-06-12,0.004285714285714286,75.0
2010-06-13,0.01,77.0
2010-06-14,0.03,73.0
2010-06-15,0.02,74.42857142857143
2010-06-16,0.0014285714285714286,75.0
2010-06-17,0.01,75.11111111111111
2010-06-18,0.10125,72.0
2010-06-19,0.08142857142857143,76.57142857142857
2010-06-20,0.0071428571428571435,77.42857142857143
2010-06-21,0.0014285714285714286,75.71428571428571
2010-06-22,0.002857142857142857,76.14285714285714
2010-06-23,0.01888888888888889,75.11111111111111
2010-06-24,0.07666666666666667,75.0
2010-06-25,0.17222222222222222,73.11111111111111
2010-06-26,0.27166666666666667,73.66666666666667
2010-06-27,0.10800000000000001,76.8
2010-06-28,0.056249999999999994,74.625
2010-06-29,0.027777777777777776,74.11111111111111
2010-06-30,0.09333333333333332,75.0
2010-07-01,0.0875,72.75
2010-07-02,0.225,72.0
2010-07-03,0.49000000000000005,73.57142857142857
2010-07-04,0.145,75.375
2010-07-05,0.045000000000000005,75.5
2010-07-06,0.2525,71.875
2010-07-07,0.21222222222222223,72.11111111111111
2010-07-08,0.15875,73.375
2010-07-09,0.14625,72.625
2010-07-10,0.21625,73.125
2010-07-11,0.056666666666666664,76.66666666666667
2010-07-12,0.041666666666666664,72.83333333333333
2010-07-13,0.09,74.42857142857143
2010-07-14,0.17285714285714285,72.28571428571429
2010-07-15,0.0842857142857143,73.42857142857143
2010-07-16,0.03875,75.75
2010-07-17,0.11,73.5
2010-07-18,0.4283333333333334,75.5
2010-07-19,0.085,72.5
2010-07-20,0.2571428571428572,74.14285714285714
2010-07-21,0.01375,75.5
2010-07-22,0.065,76.0
2010-07-23,0.1757142857142857,72.42857142857143
2010-07-24,0.06499999999999999,76.83333333333333
2010-07-25,0.0,76.66666666666667
2010-07-26,0.0,74.42857142857143
2010-07-27,0.08142857142857142,72.57142857142857
2010-07-28,0.085,74.25
2010-07-29,0.06,75.42857142857143
2010-07-30,0.05142857142857143,75.0
2010-07-31,0.03285714285714286,75.85714285714286
2010-08-01,0.18142857142857144,73.42857142857143
2010-08-02,0.27249999999999996,72.875
2010-08-03,0.11333333333333334,73.11111111111111
2010-08-04,0.3288888888888889,73.44444444444444
2010-08-05,0.23555555555555557,71.77777777777777
2010-08-06,0.07666666666666666,74.44444444444444
2010-08-07,0.07,75.625
2010-08-08,0.16,74.57142857142857
2010-08-09,0.036250000000000004,75.625
2010-08-10,0.006666666666666666,76.22222222222223
2010-08-11,0.04666666666666667,73.22222222222223
2010-08-12,0.01625,74.875
2010-08-13,0.0575,76.0
2010-08-14,0.0,76.14285714285714
2010-08-15,0.004285714285714286,75.57142857142857
2010-08-16,0.12125,73.0
2010-08-17,0.1875,73.625
2010-08-18,0.03333333333333333,75.11111111111111
2010-08-19,0.08777777777777779,76.11111111111111
2010-08-20,0.0375,76.125
2010-08-21,0.009999999999999998,76.85714285714286
2010-08-22,0.0071428571428571435,75.42857142857143
2010-08-23,0.008749999999999999,77.0
2010-08-24,0.06125,74.875
2010-08-25,0.1325,73.375
2010-08-26,0.11555555555555556,73.55555555555556
2010-08-27,0.21,75.25
2010-08-28,0.06571428571428571,77.71428571428571
2010-08-29,0.2275,75.625
2010-08-30,0.051111111111111114,74.11111111111111
2010-08-31,0.05666666666666667,73.44444444444444
2010-09-01,0.02888888888888889,73.33333333333333
2010-09-02,0.125,72.0
2010-09-03,0.19624999999999998,74.0
2010-09-04,0.06714285714285714,75.57142857142857
2010-09-05,0.05625,75.875
2010-09-06,0.06875,75.75
2010-09-07,0.23888888888888887,73.66666666666667
2010-09-08,0.07,73.625
2010-09-09,0.01125,74.625
2010-09-10,0.04666666666666667,74.55555555555556
2010-09-11,0.07714285714285715,77.57142857142857
2010-09-12,0.0014285714285714286,76.57142857142857
2010-09-13,0.0022222222222222222,75.55555555555556
2010-09-14,0.042222222222222223,75.11111111111111
2010-09-15,0.007777777777777778,75.66666666666667
2010-09-16,0.030000000000000002,76.0
2010-09-17,0.003333333333333333,76.0
2010-09-18,0.04285714285714286,75.42857142857143
2010-09-19,0.13999999999999999,77.57142857142857
2010-09-20,0.057499999999999996,75.625
2010-09-21,0.04625,74.25
2010-09-22,0.24555555555555555,73.44444444444444
2010-09-23,0.36,73.55555555555556
2010-09-24,0.006666666666666666,74.88888888888889
2010-09-25,0.08857142857142856,75.57142857142857
2010-09-26,0.0,75.66666666666667
2010-09-27,0.0025,73.75
2010-09-28,0.0011111111111111111,73.33333333333333
2010-09-29,0.0,72.5
2010-09-30,0.35428571428571426,71.28571428571429
2010-10-01,0.7275,73.0
2010-10-02,0.34625,76.75
2010-10-03,0.03,76.625
2010-10-04,0.12222222222222223,74.77777777777777
2010-10-05,0.060000000000000005,76.44444444444444
2010-10-06,0.01888888888888889,75.77777777777777
2010-10-07,0.003333333333333333,74.66666666666667
2010-10-08,0.0011111111111111111,75.66666666666667
2010-10-09,0.0,76.42857142857143
2010-10-10,0.017142857142857144,76.57142857142857
2010-10-11,0.07428571428571429,75.42857142857143
2010-10-12,0.06375,74.125
2010-10-13,0.0175,75.0
2010-10-14,0.005714285714285714,73.28571428571429
2010-10-15,0.00125,75.375
2010-10-16,0.013333333333333334,75.33333333333333
2010-10-17,0.07166666666666667,75.83333333333333
2010-10-18,0.015000000000000001,71.625
2010-10-19,0.53625,71.0
2010-10-20,0.0,72.0
2010-10-21,0.395,74.25
2010-10-22,0.17124999999999999,73.875
2010-10-23,0.002857142857142857,76.0
2010-10-24,0.0,76.71428571428571
2010-10-25,0.0,76.0
2010-10-26,0.2755555555555556,74.22222222222223
2010-10-27,0.20777777777777778,75.55555555555556
2010-10-28,0.17333333333333334,75.77777777777777
2010-10-29,0.09000000000000001,73.77777777777777
2010-10-30,0.3985714285714286,75.85714285714286
2010-10-31,0.060000000000000005,75.28571428571429
2010-11-01,0.43571428571428567,72.42857142857143
2010-11-02,0.09571428571428571,72.42857142857143
2010-11-03,0.2842857142857143,69.42857142857143
2010-11-04,0.8912500000000001,71.5
2010-11-05,0.38666666666666666,73.77777777777777
2010-11-06,0.8257142857142856,73.85714285714286
2010-11-07,0.19571428571428573,75.57142857142857
2010-11-08,0.00125,74.5
2010-11-09,0.005,73.75
2010-11-10,0.1375,72.25
2010-11-11,0.024285714285714282,75.42857142857143
2010-11-12,0.0175,74.375
2010-11-13,0.07428571428571429,75.42857142857143
2010-11-14,0.05833333333333333,74.16666666666667
2010-11-15,0.32,72.83333333333333
2010-11-16,0.09999999999999999,72.11111111111111
2010-11-17,0.00375,68.75
2010-11-18,0.0,70.625
2010-11-19,0.24124999999999996,70.375
2010-11-20,0.008571428571428572,72.0
2010-11-21,0.02666666666666667,72.66666666666667
2010-11-22,0.0071428571428571435,67.42857142857143
2010-11-23,0.007777777777777778,69.11111111111111
2010-11-24,0.030000000000000002,74.0
2010-11-25,0.13,75.16666666666667
2010-11-26,0.02,75.2
2010-11-27,0.028571428571428574,73.71428571428571
2010-11-28,0.4642857142857143,72.28571428571429
2010-11-29,0.14750000000000002,70.0
2010-11-30,0.058750000000000004,72.375
2010-12-01,0.565,73.125
2010-12-02,0.11571428571428573,72.71428571428571
2010-12-03,0.405,71.875
2010-12-04,0.027142857142857142,74.85714285714286
2010-12-05,0.0,71.0
2010-12-06,0.0022222222222222222,65.11111111111111
2010-12-07,0.0022222222222222222,66.22222222222223
2010-12-08,0.05333333333333333,65.66666666666667
2010-12-09,0.19,74.44444444444444
2010-12-10,1.9100000000000001,65.22222222222223
2010-12-11,0.715,69.25
2010-12-12,0.1457142857142857,69.71428571428571
2010-12-13,0.1925,69.625
2010-12-14,0.022222222222222223,71.77777777777777
2010-12-15,0.011111111111111112,71.77777777777777
2010-12-16,0.005555555555555556,66.44444444444444
2010-12-17,0.0,66.125
2010-12-18,0.0,69.0
2010-12-19,2.684285714285714,69.28571428571429
2010-12-20,3.9316666666666666,71.16666666666667
2010-12-21,0.6449999999999999,70.5
2010-12-22,0.12333333333333335,69.0
2010-12-23,0.054285714285714284,69.71428571428571
2010-12-24,0.03428571428571429,69.28571428571429
2010-12-25,1.224,71.4
2010-12-26,1.6420000000000001,72.0
2010-12-27,0.14142857142857143,74.42857142857143
2010-12-28,0.6428571428571429,70.71428571428571
2010-12-29,0.054285714285714284,72.71428571428571
2010-12-30,0.1142857142857143,72.28571428571429
2010-12-31,0.02428571428571429,74.0
2011-01-01,0.14857142857142858,72.14285714285714
2011-01-02,0.02142857142857143,72.0
2011-01-03,0.06714285714285714,72.28571428571429
2011-01-04,0.00625,70.25
2011-01-05,0.04,65.66666666666667
2011-01-06,0.1275,67.0
2011-01-07,0.006666666666666666,65.33333333333333
2011-01-08,0.002857142857142857,65.57142857142857
2011-01-09,0.011428571428571429,62.714285714285715
2011-01-10,0.0,70.25
2011-01-11,0.2866666666666667,60.22222222222222
2011-01-12,0.6414285714285715,68.57142857142857
2011-01-13,4.7942857142857145,67.57142857142857
2011-01-14,0.275,74.375
2011-01-15,0.008,68.2
2011-01-16,0.002857142857142857,67.85714285714286
2011-01-17,0.07428571428571429,68.85714285714286
2011-01-18,0.03375,63.875
2011-01-19,0.04,64.22222222222223
